Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	53856669	0.275294	83.402094
chr22	53857248	0.274611	83.402253
chr22	53858278	0.272816	83.402534
chr22	53858527	0.273092	83.402602
chr22	53858619	0.282609	83.402628
chr22	53858777	0.272152	83.402671
chr22	53859171	0.274112	83.402779
chr22	53859706	0.278505	83.402928
chr22	53859727	0.285714	83.402934
chr22	53859943	0.277778	83.402994
chr22	53860433	0.269388	83.403126
chr22	53860555	1.803279	83.403346
chr22	53860715	1.781250	83.403631
chr22	53860866	1.748344	83.403895
chr22	53860967	1.732673	83.404070
chr22	53861017	0.920000	83.404116
chr22	53861089	0.888889	83.404180
chr22	53861820	0.221614	83.404342
chr22	53863745	0.136623	83.404605
chr22	53866731	0.136638	83.405013
chr22	53866828	0.113402	83.405024
chr22	53868218	0.094964	83.405156
chr22	53869527	0.096257	83.405282
chr22	53869871	0.093023	83.405314
chr22	53873418	0.094728	83.405650
chr22	53874121	0.662873	83.406116
chr22	53874301	0.661111	83.406235
chr22	53874547	0.674797	83.406401
chr22	53875809	16.168780	83.426806
chr22	53875945	18.514706	83.429324
chr22	53876618	18.536404	83.441799
chr22	53876665	24.744681	83.442962
chr22	53876752	25.252874	83.445159
chr22	53876876	25.241935	83.448289
chr22	53877579	25.246088	83.466037
chr22	53877601	25.272727	83.466593
chr22	53877843	25.247934	83.472703
chr22	53877962	25.210084	83.475703
chr22	53878008	25.217391	83.476863
chr22	53878150	20.514085	83.479776
chr22	53878373	17.717489	83.483727
chr22	53882914	1.833297	83.492052
chr22	53883417	1.274354	83.492693
chr22	53886928	0.152663	83.493229
chr22	53896038	0.146542	83.494564
chr22	53896326	0.152778	83.494608
chr22	53897070	0.161290	83.494728
chr22	53898559	0.174614	83.494988
chr22	53899830	0.166798	83.495200
chr22	53900084	0.161417	83.495241
chr22	53901287	0.162095	83.495436
chr22	53902054	0.161669	83.495560
chr22	53902218	0.164634	83.495587
chr22	53902665	0.161074	83.495659
chr22	53904455	0.160894	83.495947
chr22	53904833	0.161376	83.496008
chr22	53905381	0.162409	83.496097
chr22	53906454	0.161230	83.496270
chr22	53906697	0.769547	83.496457
chr22	53907523	0.388620	83.496778
chr22	53907610	0.333333	83.496807
chr22	53909329	0.314136	83.497347
chr22	53909343	0.285714	83.497351
chr22	53909708	0.279452	83.497453
chr22	53909966	0.271318	83.497523
chr22	53910249	0.130742	83.497560
chr22	53910423	0.103448	83.497578
chr22	53910448	0.080000	83.497580
chr22	53910504	0.107143	83.497586
chr22	53910691	0.085561	83.497602
chr22	53911739	0.080153	83.497686
chr22	53912077	0.079882	83.497713
chr22	53912179	0.088235	83.497722
chr22	53912702	0.307839	83.497883
chr22	53912775	0.109589	83.497891
chr22	53913170	0.058228	83.497914
chr22	53913202	0.062500	83.497916
chr22	53913434	0.094828	83.497938
chr22	53913737	0.867987	83.498201
chr22	53913765	0.321429	83.498210
chr22	53913874	0.036697	83.498214
chr22	53913951	0.012987	83.498215
chr22	53914129	0.016854	83.498218
chr22	53914653	0.019084	83.498228
chr22	53914792	0.014388	83.498230
chr22	53915114	0.018634	83.498236
chr22	53915133	0.000000	83.498236
chr22	53915190	0.017544	83.498237
chr22	53915234	0.022727	83.498238
chr22	53915307	0.013699	83.498239
chr22	53915818	0.017613	83.498248
chr22	53916574	0.015873	83.498260
chr22	53916846	0.018382	83.498265
chr22	53917900	0.017078	83.498283
chr22	53918234	0.017964	83.498289
chr22	53918329	0.010526	83.498290
chr22	53920742	0.016991	83.498331
chr22	53921656	0.016411	83.498346
chr22	53922134	0.016736	83.498354
chr22	53929438	0.016977	83.498478
chr22	53930121	0.016105	83.498489
chr22	53930171	0.020000	83.498490
chr22	53930227	0.017857	83.498491
chr22	53930476	0.016064	83.498495
chr22	53930886	0.017073	83.498502
chr22	53930997	0.018018	83.498504
chr22	53931726	0.017833	83.498517
chr22	53932135	0.014670	83.498523
chr22	53932275	0.021429	83.498526
chr22	53933151	0.017123	83.498541
chr22	53933172	0.000000	83.498541
chr22	53933394	0.018018	83.498545
chr22	53933914	0.015385	83.498553
chr22	53934414	0.018000	83.498562
chr22	53934504	0.011111	83.498563
chr22	53934684	0.016667	83.498566
chr22	53934759	0.026667	83.498568
chr22	53935083	0.015432	83.498573
chr22	53935480	0.017632	83.498580
chr22	53936798	0.016692	83.498602
chr22	53936950	0.019737	83.498605
chr22	53937282	0.015060	83.498610
chr22	53938017	0.017687	83.498623
chr22	53938290	0.014652	83.498627
chr22	53938737	0.017897	83.498635
chr22	53939063	0.015337	83.498640
chr22	53939607	0.018382	83.498650
chr22	53939782	0.017143	83.498653
chr22	53939876	0.010638	83.498654
chr22	53939915	0.025641	83.498655
chr22	53940209	0.017007	83.498660
chr22	53940283	0.027027	83.498662
chr22	53940631	0.077586	83.498689
chr22	53941223	0.798986	83.499162
chr22	53942361	0.017575	83.499182
chr22	53942423	0.016129	83.499183
chr22	53942502	0.025316	83.499185
chr22	53943534	0.017442	83.499203
chr22	53944846	0.018293	83.499227
chr22	53945907	0.017908	83.499246
chr22	53946387	0.018750	83.499255
chr22	53946413	0.000000	83.499255
chr22	53946833	0.019048	83.499263
chr22	53947289	0.017544	83.499271
chr22	53947878	0.018676	83.499282
chr22	53948218	0.017647	83.499288
chr22	53948389	0.017544	83.499291
chr22	53949952	0.017914	83.499319
chr22	53950545	0.018550	83.499330
chr22	53950607	0.016129	83.499331
chr22	53950624	0.000000	83.499331
chr22	53950752	0.031250	83.499335
chr22	53951140	0.033505	83.499348
chr22	53951156	0.062500	83.499349
chr22	53953253	0.048164	83.499450
chr22	53957042	0.048034	83.499632
chr22	53958458	0.048023	83.499700
chr22	53958832	0.050802	83.499719
chr22	53959098	0.101504	83.499746
chr22	53959486	0.863402	83.500081
chr22	53959524	0.631579	83.500105
chr22	53960021	0.154930	83.500182
chr22	53960066	0.133333	83.500188
chr22	53962433	0.095480	83.500414
chr22	53962466	0.090909	83.500417
chr22	53962520	0.092593	83.500422
chr22	53962624	0.096154	83.500432
chr22	53963248	0.100962	83.500495
chr22	53964407	0.104400	83.500616
chr22	53964659	0.158730	83.500656
chr22	53965280	0.146538	83.500747
chr22	53965324	0.113636	83.500752
chr22	53965364	0.100000	83.500756
chr22	53965370	0.166667	83.500757
chr22	53966483	0.086253	83.500853
chr22	53966710	0.088106	83.500873
chr22	53967004	0.085034	83.500898
chr22	53968812	0.086283	83.501054
chr22	53969485	0.087667	83.501113
chr22	53969885	0.145000	83.501171
chr22	53970675	0.253165	83.501371
chr22	53970748	0.164384	83.501383
chr22	53970840	0.108696	83.501393
chr22	53970863	0.086957	83.501395
chr22	53971664	0.081149	83.501460
chr22	53973293	0.081031	83.501592
chr22	53973844	0.079855	83.501636
chr22	53974501	0.079148	83.501688
chr22	53974508	0.000000	83.501688
chr22	53974654	0.082192	83.501700
chr22	53974684	0.066667	83.501702
chr22	53975183	0.078156	83.501741
chr22	53975500	0.075710	83.501765
chr22	53976161	0.072617	83.501813
chr22	53976340	0.072626	83.501826
chr22	53976535	0.066667	83.501839
chr22	53976609	0.067568	83.501844
chr22	53976655	0.065217	83.501847
chr22	53976820	0.060606	83.501857
chr22	53976931	0.063063	83.501864
chr22	53977307	0.061170	83.501887
chr22	53977426	0.067227	83.501895
chr22	53978769	0.059568	83.501975
chr22	53979612	0.295374	83.502224
chr22	53980398	0.295165	83.502456
chr22	53981492	0.296161	83.502780
chr22	53981583	0.120879	83.502791
chr22	53981720	0.131387	83.502809
chr22	53982027	0.065147	83.502829
chr22	53982291	0.053030	83.502843
chr22	53982318	0.074074	83.502845
chr22	53982474	0.051282	83.502853
chr22	53983934	0.055479	83.502934
chr22	53984410	0.054622	83.502960
chr22	53985276	0.055427	83.503008
chr22	53985338	0.048387	83.503011
chr22	53985389	0.058824	83.503014
chr22	53985540	0.052980	83.503022
chr22	53985647	0.056075	83.503028
chr22	53985664	0.058824	83.503029
chr22	53986052	0.056701	83.503051
chr22	53986364	0.057692	83.503069
chr22	53986376	0.083333	83.503070
chr22	53988426	0.054634	83.503182
chr22	53988891	0.356989	83.503348
chr22	53989654	0.446920	83.503689
chr22	53989673	0.210526	83.503693
chr22	53990045	0.053763	83.503713
chr22	53990360	0.053968	83.503730
chr22	53990531	0.052632	83.503739
chr22	53990548	0.058824	83.503740
chr22	53991910	0.052129	83.503811
chr22	53993052	0.051664	83.503870
chr22	53993165	0.053097	83.503876
chr22	53994175	0.052475	83.503929
chr22	53994431	0.050781	83.503942
chr22	53994912	0.054054	83.503968
chr22	53995729	0.051408	83.504010
chr22	53998781	0.052425	83.504170
chr22	54000511	0.052023	83.504260
chr22	54000914	0.054591	83.504282
chr22	54001340	0.053991	83.504305
chr22	54001902	0.177936	83.504405
chr22	54003073	0.385141	83.504856
chr22	54003093	0.300000	83.504862
chr22	54003128	0.142857	83.504867
chr22	54003289	0.062112	83.504877
chr22	54004270	0.053007	83.504929
chr22	54004539	0.052045	83.504943
chr22	54004850	0.051447	83.504959
chr22	54005190	0.052941	83.504977
chr22	54005278	0.056818	83.504982
chr22	54006155	0.052452	83.505028
chr22	54006170	0.000000	83.505028
chr22	54006530	0.055556	83.505048
chr22	54007234	0.053977	83.505086
chr22	54007257	0.043478	83.505087
chr22	54007491	0.055556	83.505100
chr22	54008553	0.054614	83.505158
chr22	54008686	0.421053	83.505214
chr22	54009133	0.436242	83.505409
chr22	54009670	0.439479	83.505645
chr22	54009897	0.550661	83.505770
chr22	54010318	0.551069	83.506002
chr22	54010717	0.556391	83.506224
chr22	54011369	0.562883	83.506591
chr22	54011382	0.923077	83.506603
chr22	54011629	1.368421	83.506941
chr22	54016357	0.614002	83.509844
chr22	54018485	0.614192	83.511151
chr22	54020888	0.614232	83.512627
chr22	54025314	0.614776	83.515348
chr22	54027011	0.796111	83.516699
chr22	54032591	1.119355	83.522945
chr22	54032940	1.120344	83.523336
chr22	54033024	1.119048	83.523430
chr22	54034601	1.119848	83.525196
chr22	54034653	1.134615	83.525255
chr22	54034848	1.128205	83.525475
chr22	54035004	1.115385	83.525649
chr22	54035709	1.109220	83.526431
chr22	54035804	1.105263	83.526536
chr22	54035854	1.100000	83.526591
chr22	54036156	1.109272	83.526926
chr22	54036337	1.110497	83.527127
chr22	54036450	1.115044	83.527253
chr22	54036881	1.141531	83.527745
chr22	54036978	0.979381	83.527840
chr22	54039050	0.763031	83.529421
chr22	54039234	0.760870	83.529561
chr22	54039248	0.785714	83.529572
chr22	54039458	0.771429	83.529734
chr22	54040390	0.768240	83.530450
chr22	54040458	0.867647	83.530509
chr22	54040621	1.018405	83.530675
chr22	54040670	1.020408	83.530725
chr22	54041351	1.311307	83.531618
chr22	54041471	1.308333	83.531775
chr22	54041909	1.246575	83.532321
chr22	54042333	1.245283	83.532849
chr22	54042449	1.448276	83.533017
chr22	54042495	1.695652	83.533095
chr22	54042524	2.000000	83.533153
chr22	54042776	2.436508	83.533767
chr22	54042897	0.859504	83.533871
chr22	54043001	0.769231	83.533951
chr22	54043777	0.757732	83.534539
chr22	54043896	0.756303	83.534629
chr22	54044196	0.756667	83.534856
chr22	54044558	0.756906	83.535130
chr22	54044584	0.730769	83.535149
chr22	54044659	0.760000	83.535206
chr22	54045248	0.750424	83.535648
chr22	54045405	0.751592	83.535766
chr22	54046569	0.751718	83.536641
chr22	54046711	0.753521	83.536748
chr22	54046748	0.756757	83.536776
chr22	54047236	0.756148	83.537145
chr22	54047981	16.638926	83.549541
chr22	54049204	16.637776	83.569889
chr22	54049691	16.685832	83.578015
chr22	54049833	16.718310	83.580389
chr22	54049889	17.696429	83.581380
chr22	54050369	17.754167	83.589902
chr22	54051221	17.967136	83.605210
chr22	54054114	18.169374	83.657774
chr22	54054142	66.357143	83.659632
chr22	54054665	67.208413	83.694782
chr22	54054720	67.218182	83.698479
chr22	54055895	67.208511	83.777449
chr22	54056378	25.726708	83.789875
chr22	54056585	0.869565	83.790055
chr22	54057274	0.869376	83.790654
chr22	54057308	0.911765	83.790685
chr22	54058541	1.004866	83.791924
chr22	54059074	1.472795	83.792709
chr22	54059393	1.683386	83.793246
chr22	54059419	1.769231	83.793292
chr22	54059770	1.883191	83.793953
chr22	54060519	1.902537	83.795378
chr22	54060880	1.900277	83.796064
chr22	54061114	1.897436	83.796508
chr22	54061265	1.894040	83.796794
chr22	54061568	1.894389	83.797368
chr22	54062071	1.892644	83.798320
chr22	54062197	1.888889	83.798558
chr22	54062823	1.889776	83.799741
chr22	54062853	1.866667	83.799797
chr22	54063128	1.883636	83.800315
chr22	54063483	1.881690	83.800983
chr22	54063716	1.884120	83.801422
chr22	54064194	1.861925	83.802312
chr22	54064276	1.365854	83.802424
chr22	54064657	0.958005	83.802789
chr22	54065023	0.950820	83.803137
chr22	54066164	0.890447	83.804153
chr22	54066732	0.887324	83.804657
chr22	54067599	0.883506	83.805423
chr22	54072751	0.892275	83.810020
chr22	54074291	0.891558	83.811393
chr22	54074666	0.914667	83.811736
chr22	54075162	0.921371	83.812193
chr22	54076039	0.883694	83.812968
chr22	54076731	0.884393	83.813580
chr22	54076899	0.880952	83.813728
chr22	54076914	0.666667	83.813738
chr22	54077051	0.620438	83.813823
chr22	54077350	0.622074	83.814009
chr22	54079214	0.584764	83.815099
chr22	54079457	0.761317	83.815284
chr22	54080463	0.864811	83.816154
chr22	54080512	0.877551	83.816197
chr22	54080740	0.864035	83.816394
chr22	54081022	0.868794	83.816639
chr22	54081489	0.865096	83.817043
chr22	54081987	0.867470	83.817475
chr22	54081992	0.800000	83.817479
chr22	54082179	0.871658	83.817642
chr22	54082465	0.958042	83.817916
chr22	54082553	1.181818	83.818020
chr22	54083347	0.867758	83.818709
chr22	54083394	0.851064	83.818749
chr22	54083416	0.818182	83.818767
chr22	54083990	0.851916	83.819256
chr22	54084097	0.841121	83.819346
chr22	54084256	0.849057	83.819481
chr22	54084340	1.154762	83.819578
chr22	54084680	2.526471	83.820437
chr22	54084699	1.578947	83.820467
chr22	54084834	0.777778	83.820572
chr22	54085557	0.767635	83.821127
chr22	54085931	2.590909	83.822096
chr22	54086042	2.810811	83.822408
chr22	54086187	3.000000	83.822843
chr22	54086996	3.236094	83.825461
chr22	54087021	11.040000	83.825737
chr22	54087498	21.578616	83.836030
chr22	54087585	21.586207	83.837908
chr22	54087593	21.500000	83.838080
chr22	54087782	21.560847	83.842155
chr22	54087818	51.972222	83.844026
chr22	54087963	51.965517	83.851561
chr22	54088074	52.081081	83.857342
chr22	54088320	52.085366	83.870155
chr22	54088423	51.805825	83.875491
chr22	54088577	47.785714	83.882850
chr22	54089680	40.077969	83.927056
chr22	54090065	39.467532	83.942251
chr22	54090626	14.319073	83.950284
chr22	54090769	14.314685	83.952331
chr22	54090924	14.322581	83.954551
chr22	54091282	14.326816	83.959680
chr22	54091883	14.322795	83.968288
chr22	54092210	14.318043	83.972970
chr22	54092442	2.943966	83.973653
chr22	54093099	2.949772	83.975591
chr22	54093244	2.924138	83.976015
chr22	54093560	2.278481	83.976735
chr22	54094125	0.801770	83.977188
chr22	54095026	0.670366	83.977792
chr22	54095166	0.671429	83.977886
chr22	54095311	0.682759	83.977985
chr22	54095819	0.944882	83.978465
chr22	54097657	4.707291	83.987117
chr22	54098080	5.328605	83.989371
chr22	54098101	12.238095	83.989628
chr22	54098481	18.268421	83.996570
chr22	54098727	18.280488	84.001067
chr22	54098920	18.279793	84.004595
chr22	54098936	18.250000	84.004887
chr22	54099003	18.283582	84.006112
chr22	54099168	18.206061	84.009116
chr22	54099251	18.000000	84.010610
chr22	54099270	16.368421	84.010921
chr22	54099577	14.114007	84.015254
chr22	54099892	2.130159	84.015925
chr22	54100012	2.100000	84.016177
chr22	54100209	2.091371	84.016589
chr22	54100590	2.044619	84.017368
chr22	54100955	2.013699	84.018103
chr22	54101043	1.988636	84.018278
chr22	54101054	2.000000	84.018300
chr22	54101391	2.008902	84.018977
chr22	54101600	1.956938	84.019386
chr22	54101703	1.951456	84.019587
chr22	54101868	1.436364	84.019824
chr22	54102036	1.244048	84.020033
chr22	54102274	1.235294	84.020327
chr22	54102528	1.232283	84.020640
chr22	54102805	1.288809	84.020997
chr22	54102857	1.384615	84.021069
chr22	54102939	1.536585	84.021195
chr22	54103157	1.743119	84.021575
chr22	54103522	1.802740	84.022233
chr22	54103767	1.722449	84.022655
chr22	54104320	1.573237	84.023525
chr22	54104416	1.229167	84.023643
chr22	54104460	0.931818	84.023684
chr22	54104552	0.684783	84.023747
chr22	54104638	0.523256	84.023792
chr22	54105172	0.524345	84.024072
chr22	54105364	0.515625	84.024171
chr22	54106340	0.507172	84.024666
chr22	54118449	0.295648	84.028246
chr22	54119069	0.296774	84.028430
chr22	54120292	0.297629	84.028794
chr22	54122219	0.299429	84.029371
chr22	54124939	17.380147	84.076645
chr22	54125384	12.606742	84.082255
chr22	54125554	0.300000	84.082306
chr22	54125615	7.409836	84.082758
chr22	54125769	1.110390	84.082929
chr22	54125823	0.166667	84.082938
chr22	54125946	0.113821	84.082952
chr22	54125959	0.076923	84.082953
chr22	54126140	0.116022	84.082974
chr22	54126154	0.071429	84.082975
chr22	54126509	0.112676	84.083015
chr22	54126958	0.109131	84.083064
chr22	54127061	0.116505	84.083076
chr22	54127392	0.108761	84.083112
chr22	54127706	0.121019	84.083150
chr22	54128299	0.134907	84.083230
chr22	54128999	0.165714	84.083346
chr22	54129092	0.215054	84.083366
chr22	54129200	0.259259	84.083394
chr22	54129280	0.300000	84.083418
chr22	54129390	0.327273	84.083454
chr22	54129437	0.340426	84.083470
chr22	54130655	0.372742	84.083924
chr22	54131068	0.372881	84.084078
chr22	54131517	0.374165	84.084246
chr22	54131632	0.373913	84.084289
chr22	54131848	0.375000	84.084370
chr22	54131994	3.780822	84.084922
chr22	54132173	1.994413	84.085279
chr22	54132344	1.994152	84.085620
chr22	54132922	0.474048	84.085894
chr22	54133086	0.475610	84.085972
chr22	54133588	0.474104	84.086210
chr22	54133632	0.477273	84.086231
chr22	54134369	0.516961	84.086612
chr22	54134407	0.526316	84.086632
chr22	54134589	0.780220	84.086774
chr22	54134876	0.822300	84.087010
chr22	54135071	1.430769	84.087289
chr22	54135156	1.894118	84.087450
chr22	54135641	4.513402	84.089639
chr22	54135784	3.979021	84.090208
chr22	54136093	3.799353	84.091382
chr22	54138073	2.326263	84.095988
chr22	54138082	3.222222	84.096017
chr22	54138303	4.040724	84.096910
chr22	54138368	4.200000	84.097183
chr22	54138428	4.216667	84.097436
chr22	54138580	4.236842	84.098080
chr22	54138859	4.372760	84.099300
chr22	54139124	4.403774	84.100467
chr22	54139209	4.400000	84.100841
chr22	54139226	38.764706	84.101500
chr22	54140339	38.746631	84.144625
chr22	54140570	59.692641	84.158414
chr22	54140585	59.666667	84.159309
chr22	54140593	59.750000	84.159787
chr22	54140703	59.690909	84.166353
chr22	54140779	72.026316	84.171827
chr22	54140964	72.027027	84.185152
chr22	54141007	72.023256	84.188249
chr22	54141244	76.139241	84.206294
chr22	54141628	76.143229	84.235533
chr22	54142278	76.140000	84.285024
chr22	54142771	76.141988	84.322562
chr22	54142809	72.263158	84.325308
chr22	54143035	7.004425	84.326891
chr22	54143092	4.140351	84.327127
chr22	54143328	1.944915	84.327586
chr22	54144126	0.374687	84.327885
chr22	54144307	0.464088	84.327969
chr22	54144324	0.941176	84.327985
chr22	54145086	1.489501	84.329120
chr22	54145234	1.479730	84.329339
chr22	54145247	1.923077	84.329364
chr22	54145754	3.429980	84.331103
chr22	54146692	0.895522	84.331943
chr22	54146926	0.217949	84.331994
