Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	15732884	2.990164	37.485014
chr22	15733081	0.512690	37.485115
chr22	15734700	0.505868	37.485934
chr22	15734759	0.508475	37.485964
chr22	15734919	0.525000	37.486048
chr22	15734955	0.555556	37.486068
chr22	15735139	0.559783	37.486171
chr22	15735435	0.601351	37.486349
chr22	15736113	0.802360	37.486893
chr22	15736261	0.804054	37.487012
chr22	15736353	0.902174	37.487095
chr22	15736550	0.954315	37.487283
chr22	15736632	1.000000	37.487365
chr22	15736649	1.000000	37.487382
chr22	15737042	1.083969	37.487808
chr22	15737286	1.147541	37.488088
chr22	15737321	4.085714	37.488231
chr22	15738086	4.492810	37.491668
chr22	15738249	4.564417	37.492412
chr22	15739860	4.108628	37.499031
chr22	15740216	3.775281	37.500375
chr22	15740367	3.768212	37.500944
chr22	15740494	2.834646	37.501304
chr22	15740824	2.045455	37.501979
chr22	15740947	1.536585	37.502168
chr22	15741029	1.524390	37.502293
chr22	15742230	1.527893	37.504128
chr22	15742631	1.563591	37.504755
chr22	15742942	1.569132	37.505243
chr22	15743348	1.549261	37.505872
chr22	15743912	1.491135	37.506713
chr22	15744318	1.487685	37.507317
chr22	15746341	1.454770	37.510260
chr22	15746495	1.857143	37.510546
chr22	15746520	2.880000	37.510618
chr22	15746900	3.986842	37.512133
chr22	15747170	3.981481	37.513208
chr22	15747224	3.833333	37.513415
chr22	15747371	3.802721	37.513974
chr22	15747395	4.083333	37.514072
chr22	15747610	4.255814	37.514987
chr22	15747628	3.888889	37.515057
chr22	15747680	3.576923	37.515243
chr22	15747686	3.166667	37.515262
chr22	15748541	3.283041	37.518069
chr22	15749292	0.564581	37.518493
chr22	15750257	0.544041	37.519018
chr22	15751000	0.522207	37.519406
chr22	15751333	0.528529	37.519582
chr22	15754049	0.520619	37.520996
chr22	15754160	0.576577	37.521060
chr22	15754300	0.835714	37.521177
chr22	15754731	0.918794	37.521573
chr22	15754866	1.007407	37.521709
chr22	15755103	1.092827	37.521968
chr22	15755104	1.000000	37.521969
chr22	15755681	0.951473	37.522518
chr22	15755896	0.851163	37.522701
chr22	15757290	0.763271	37.523765
chr22	15757323	0.757576	37.523790
chr22	15757677	0.725989	37.524047
chr22	15758617	0.621277	37.524631
chr22	15758650	0.606061	37.524651
chr22	15758969	0.595611	37.524841
chr22	15759213	0.581967	37.524983
chr22	15759259	0.652174	37.525013
chr22	15759361	0.715686	37.525086
chr22	15759516	0.903226	37.525226
chr22	15760436	0.905435	37.526059
chr22	15760706	0.688889	37.526245
chr22	15760969	0.688213	37.526426
chr22	15761251	0.418440	37.526544
chr22	15761688	0.324943	37.526686
chr22	15762204	0.323643	37.526853
chr22	15762430	0.323009	37.526926
chr22	15762440	0.300000	37.526929
chr22	15762489	0.326531	37.526945
chr22	15763785	0.324846	37.527366
chr22	15764092	0.355049	37.527475
chr22	15764860	0.734375	37.528039
chr22	15765167	0.736156	37.528265
chr22	15766727	0.392949	37.528878
chr22	15768487	0.363068	37.529517
chr22	15769704	0.366475	37.529963
chr22	15770093	0.370180	37.530107
chr22	15770383	0.375862	37.530216
chr22	15770794	0.369830	37.530368
chr22	15771561	0.374185	37.530655
chr22	15771766	0.375610	37.530732
chr22	15772090	0.379630	37.530855
chr22	15772582	0.384146	37.531044
chr22	15772876	0.489796	37.531188
chr22	15773021	0.958621	37.531327
chr22	15773145	2.088710	37.531586
chr22	15773571	2.079812	37.532472
chr22	15774995	0.254916	37.532835
chr22	15775471	0.250000	37.532954
chr22	15776083	0.245098	37.533104
chr22	15776099	0.250000	37.533108
chr22	15776185	0.244186	37.533129
chr22	15776241	0.232143	37.533142
chr22	15776270	0.241379	37.533149
chr22	15776418	0.236486	37.533184
chr22	15776527	0.247706	37.533211
chr22	15776882	1.501408	37.533744
chr22	15777098	1.518519	37.534072
chr22	15777239	0.347518	37.534121
chr22	15777250	0.818182	37.534130
chr22	15777432	1.329670	37.534372
chr22	15778156	1.860497	37.535719
chr22	15778265	1.770642	37.535912
chr22	15778270	3.800000	37.535931
chr22	15778346	6.960526	37.536460
chr22	15778392	1.826087	37.536544
chr22	15778446	0.666667	37.536580
chr22	15778775	0.176292	37.536638
chr22	15778825	0.180000	37.536647
chr22	15779263	0.180365	37.536726
chr22	15779425	0.216049	37.536761
chr22	15779593	0.488095	37.536843
chr22	15780127	0.531835	37.537127
chr22	15782424	0.316064	37.537853
chr22	15783228	0.231343	37.538039
chr22	15783253	0.200000	37.538044
chr22	15783271	0.333333	37.538050
chr22	15783291	0.450000	37.538059
chr22	15783346	0.527273	37.538088
chr22	15784469	0.759573	37.538941
chr22	15784758	0.806228	37.539174
chr22	15784927	0.680473	37.539289
chr22	15785801	0.565217	37.539783
chr22	15786480	0.481591	37.540110
chr22	15786766	0.475524	37.540246
chr22	15786979	0.474178	37.540347
chr22	15787504	0.472381	37.540595
chr22	15787662	0.474684	37.540670
chr22	15787999	0.471810	37.540829
chr22	15788138	0.467626	37.540894
chr22	15789466	0.471386	37.541520
chr22	15789861	0.268354	37.541626
chr22	15790136	0.160000	37.541670
chr22	15790159	0.217391	37.541675
chr22	15792451	0.248691	37.542245
chr22	15792861	0.317073	37.542375
chr22	15793045	0.385870	37.542446
chr22	15793062	0.411765	37.542453
chr22	15793122	0.483333	37.542482
chr22	15794439	0.508732	37.543152
chr22	15794626	0.502674	37.543246
chr22	15795025	0.548872	37.543465
chr22	15795063	0.789474	37.543495
chr22	15795175	1.035714	37.543611
chr22	15795556	1.131234	37.544042
chr22	15795645	1.112360	37.544141
chr22	15795823	1.101124	37.544337
chr22	15795994	1.105263	37.544526
chr22	15796051	1.122807	37.544590
chr22	15796454	1.198511	37.545073
chr22	15796634	2.350000	37.545496
chr22	15796658	3.083333	37.545570
chr22	15796805	7.054422	37.546607
chr22	15796902	7.164948	37.547302
chr22	15797149	7.182186	37.549076
chr22	15797506	8.344538	37.552055
chr22	15797818	8.362179	37.554664
chr22	15798157	8.306785	37.557480
chr22	15798323	7.445783	37.558716
chr22	15800826	5.439073	37.572330
chr22	15801162	2.764881	37.573259
chr22	15801600	2.767123	37.574471
chr22	15802635	2.476329	37.577034
chr22	15802809	4.362069	37.577793
chr22	15804432	5.875539	37.587329
chr22	15804803	17.070081	37.593662
chr22	15805501	17.101719	37.605599
chr22	15806820	17.031084	37.628063
chr22	15807441	4.082126	37.630598
chr22	15808444	2.501496	37.633107
chr22	15808487	2.488372	37.633214
chr22	15808549	2.451613	37.633366
chr22	15809996	2.434001	37.636888
chr22	15810676	3.755882	37.639442
chr22	15810800	3.895161	37.639925
chr22	15811517	3.973501	37.642774
chr22	15811604	3.758621	37.643101
chr22	15812247	3.751166	37.645513
chr22	15812275	3.285714	37.645605
chr22	15812520	2.604082	37.646243
chr22	15812665	2.365517	37.646586
chr22	15812858	2.207254	37.647012
chr22	15812882	2.083333	37.647062
chr22	15813407	2.118095	37.648174
chr22	15813475	1.529412	37.648278
chr22	15813491	1.250000	37.648298
chr22	15813644	1.248366	37.648489
chr22	15813704	1.216667	37.648562
chr22	15813740	1.222222	37.648606
chr22	15814120	1.207895	37.649065
chr22	15814177	1.210526	37.649134
chr22	15814392	1.218605	37.649396
chr22	15814825	1.272517	37.649947
chr22	15815316	1.790224	37.650826
chr22	15815519	3.467980	37.651530
chr22	15815560	3.243902	37.651663
chr22	15816005	3.042697	37.653017
chr22	15816236	1.735931	37.653418
chr22	15816595	1.175487	37.653840
chr22	15816772	1.158192	37.654045
chr22	15817106	1.098802	37.654412
chr22	15817563	0.877462	37.654813
chr22	15818280	0.808926	37.655393
chr22	15818802	0.488506	37.655648
chr22	15818975	0.479769	37.655731
chr22	15819080	0.466667	37.655780
chr22	15819495	0.474699	37.655977
chr22	15819612	0.504274	37.656036
chr22	15819785	0.502890	37.656123
chr22	15819911	0.531746	37.656190
chr22	15819926	0.600000	37.656199
chr22	15820364	0.648402	37.656483
chr22	15820577	3.464789	37.657221
chr22	15820657	0.637500	37.657272
chr22	15820841	0.548913	37.657373
chr22	15821875	0.433269	37.657821
chr22	15822397	0.220307	37.657936
chr22	15822665	0.216418	37.657994
chr22	15822786	0.223140	37.658021
chr22	15822996	15.395238	37.661254
chr22	15823029	17.303030	37.661825
chr22	15823275	18.117886	37.666282
chr22	15823448	3.780347	37.666936
chr22	15823497	0.122449	37.666942
chr22	15823774	0.148014	37.666983
chr22	15823821	0.361702	37.667000
chr22	15823871	1.040000	37.667052
chr22	15823970	1.404040	37.667191
chr22	15824414	0.297297	37.667323
chr22	15824792	0.283069	37.667430
chr22	15826140	0.286350	37.667816
chr22	15826445	0.288525	37.667904
chr22	15827121	0.292899	37.668102
chr22	15827457	0.291667	37.668200
chr22	15827930	0.295983	37.668340
chr22	15829235	0.696552	37.669249
chr22	15829320	0.811765	37.669318
chr22	15830654	0.437781	37.669902
chr22	15830799	0.544828	37.669981
chr22	15832282	0.547539	37.670793
chr22	15832299	0.588235	37.670803
chr22	15832464	0.545455	37.670893
chr22	15833167	0.546230	37.671277
chr22	15833245	0.551282	37.671320
chr22	15834684	0.545518	37.672105
chr22	15834842	0.569620	37.672195
chr22	15835276	0.612903	37.672461
chr22	15835730	0.669604	37.672765
chr22	15837100	0.939416	37.674052
chr22	15837346	0.939024	37.674283
chr22	15838024	0.941003	37.674921
chr22	15838477	0.949227	37.675351
chr22	15839019	0.963100	37.675873
chr22	15841177	0.981001	37.677990
chr22	15841971	0.971033	37.678761
chr22	15842367	1.921717	37.679522
chr22	15842518	2.417219	37.679887
chr22	15843783	2.781818	37.683406
chr22	15844676	0.577828	37.683922
chr22	15845515	0.561383	37.684393
chr22	15845554	0.538462	37.684414
chr22	15845679	0.488000	37.684475
chr22	15846681	0.488024	37.684964
chr22	15848879	0.489081	37.686039
chr22	15850984	0.521615	37.687137
chr22	15851077	0.580645	37.687191
chr22	15851365	0.631944	37.687373
chr22	15851902	0.664804	37.687730
chr22	15851934	0.687500	37.687752
chr22	15852131	0.741117	37.687898
chr22	15857407	0.763647	37.691927
chr22	15857880	2.031712	37.692888
chr22	15858073	0.632124	37.693010
chr22	15858290	0.474654	37.693113
chr22	15860386	0.428435	37.694011
chr22	15861258	0.411697	37.694370
chr22	15863524	0.405560	37.695289
chr22	15863584	0.400000	37.695313
chr22	15863999	0.397590	37.695478
chr22	15864030	0.387097	37.695490
chr22	15864536	0.389328	37.695687
chr22	15866365	0.388737	37.696398
chr22	15867244	0.390216	37.696741
chr22	15867429	0.389189	37.696813
chr22	15867605	0.397727	37.696883
chr22	15868483	0.394077	37.697229
chr22	15869075	0.395270	37.697463
chr22	15869271	0.602041	37.697581
chr22	15869650	0.707124	37.697849
chr22	15870601	0.756046	37.698568
chr22	15870756	0.954839	37.698716
chr22	15871578	0.953771	37.699500
chr22	15872006	0.957944	37.699910
chr22	15872539	1.058161	37.700474
chr22	15872736	1.091371	37.700689
chr22	15872970	1.166667	37.700962
chr22	15873776	1.322581	37.702028
chr22	15873799	1.434783	37.702061
chr22	15874189	1.456410	37.702629
chr22	15874227	1.578947	37.702689
chr22	15874325	1.693878	37.702855
chr22	15874488	1.809816	37.703150
chr22	15874715	1.947137	37.703592
chr22	15874844	2.038760	37.703855
chr22	15874974	1.923077	37.704105
chr22	15875229	1.929412	37.704597
chr22	15875691	1.889610	37.705470
chr22	15876290	1.884808	37.706599
chr22	15876905	1.873171	37.707751
chr22	15877027	1.532787	37.707938
chr22	15877965	1.337953	37.709193
chr22	15878091	1.142857	37.709337
chr22	15878616	0.940952	37.709831
chr22	15878771	0.883871	37.709968
chr22	15878787	0.875000	37.709982
chr22	15879381	0.769360	37.710439
chr22	15879451	0.757143	37.710492
chr22	15880116	0.515789	37.710835
chr22	15880730	0.451140	37.711112
chr22	15880776	0.478261	37.711134
chr22	15883422	0.499244	37.712455
chr22	15883590	0.678571	37.712569
chr22	15884023	0.676674	37.712862
chr22	15885961	0.702270	37.714223
chr22	15886172	0.710900	37.714373
chr22	15886294	0.786885	37.714469
chr22	15886612	0.921384	37.714762
chr22	15887267	1.694656	37.715872
chr22	15888362	6.123288	37.722577
chr22	15888791	5.990676	37.725147
chr22	15889487	9.406609	37.731694
chr22	15889579	7.880435	37.732419
chr22	15890468	1.565804	37.733811
chr22	15890634	1.198795	37.734010
chr22	15891039	1.113580	37.734461
chr22	15891419	1.160526	37.734902
chr22	15891819	0.847500	37.735241
chr22	15891973	0.759740	37.735358
chr22	15892512	0.955473	37.735873
chr22	15893592	0.859259	37.736801
chr22	15893747	0.580645	37.736891
chr22	15894120	0.348525	37.737021
chr22	15895220	0.300909	37.737352
chr22	15896009	0.311787	37.737598
chr22	15897755	0.567583	37.738589
chr22	15897768	0.538462	37.738596
chr22	15898030	0.572519	37.738746
chr22	15898322	0.571918	37.738913
chr22	15898652	0.575758	37.739103
chr22	15898812	0.575000	37.739195
chr22	15898864	0.557692	37.739224
chr22	15899400	0.572761	37.739531
chr22	15900567	0.572408	37.740199
chr22	15900806	0.569038	37.740335
chr22	15901556	0.570667	37.740763
chr22	15901994	0.559361	37.741008
chr22	15902299	0.527869	37.741169
chr22	15902454	0.490323	37.741245
chr22	15902630	0.454545	37.741325
chr22	15903710	0.403704	37.741761
chr22	15906219	0.377441	37.742708
chr22	15906310	0.351648	37.742740
chr22	15906317	0.428571	37.742743
chr22	15907060	0.309556	37.742973
chr22	15907093	0.333333	37.742984
chr22	15907337	0.254098	37.743046
chr22	15907363	0.230769	37.743052
chr22	15908028	0.224060	37.743201
chr22	15908842	0.222359	37.743382
chr22	15908895	0.226415	37.743394
chr22	15909830	0.219251	37.743599
chr22	15909951	0.239669	37.743628
chr22	15910218	0.262172	37.743698
chr22	15910621	0.374690	37.743849
chr22	15911324	0.375533	37.744113
chr22	15912393	0.375117	37.744514
chr22	15912894	0.548902	37.744789
chr22	15914464	0.210191	37.745119
chr22	15914579	0.208696	37.745143
chr22	15916192	0.210167	37.745482
chr22	15916221	0.448276	37.745495
chr22	15916492	0.435424	37.745613
chr22	15916596	0.634615	37.745679
chr22	15917431	0.629940	37.746205
chr22	15917637	0.859223	37.746382
chr22	15920298	1.088688	37.749279
chr22	15920705	1.088452	37.749722
chr22	15921183	0.138075	37.749788
chr22	15921963	0.856410	37.750456
chr22	15922208	0.146939	37.750492
chr22	15923008	0.156250	37.750617
chr22	15923984	0.170082	37.750783
chr22	15924387	0.171216	37.750852
chr22	15924632	0.175510	37.750895
chr22	15924931	0.177258	37.750948
chr22	15925683	0.176862	37.751081
chr22	15926297	0.179153	37.751191
chr22	15926323	0.153846	37.751195
chr22	15926817	0.190283	37.751289
chr22	15927061	0.266393	37.751354
chr22	15927137	0.434211	37.751387
chr22	15929488	0.589962	37.752774
chr22	15929746	1.162791	37.753074
chr22	15930022	1.003623	37.753351
chr22	15930360	0.955621	37.753674
chr22	15930364	0.750000	37.753677
chr22	15931275	0.649835	37.754269
chr22	15931449	0.632184	37.754379
chr22	15932560	0.567057	37.755009
chr22	15933163	0.567164	37.755351
chr22	15935216	0.567949	37.756517
chr22	15935315	0.565657	37.756573
chr22	15935815	0.574000	37.756860
chr22	15936950	0.579736	37.757518
chr22	15937424	0.590717	37.757798
chr22	15937748	0.598765	37.757992
chr22	15937907	0.622642	37.758091
chr22	15938421	0.622568	37.758411
chr22	15938555	0.611940	37.758493
chr22	15938898	0.597668	37.758698
chr22	15938985	4.000000	37.759046
chr22	15939048	3.984127	37.759297
chr22	15939206	3.981013	37.759926
chr22	15941432	0.808176	37.761725
chr22	15942729	0.810332	37.762776
chr22	15942744	0.800000	37.762788
chr22	15942876	0.810606	37.762895
chr22	15943737	0.811847	37.763594
chr22	15944186	0.810690	37.763958
chr22	15944458	0.816176	37.764180
chr22	15944633	0.925714	37.764342
chr22	15944725	1.543478	37.764484
chr22	15945324	3.429048	37.766538
chr22	15945386	2.354839	37.766684
chr22	15945683	2.791246	37.767513
chr22	15947095	0.609773	37.768374
chr22	15948034	0.241747	37.768601
chr22	15949189	0.236364	37.768874
chr22	15950190	0.209790	37.769084
chr22	15950291	0.168317	37.769101
chr22	15950813	0.160920	37.769185
chr22	15951458	0.156589	37.769286
chr22	15953801	0.156210	37.769652
chr22	15955526	0.157681	37.769924
chr22	15955880	0.158192	37.769980
chr22	15956092	0.547170	37.770096
chr22	15956742	0.550769	37.770454
chr22	15956844	0.558824	37.770511
chr22	15956957	0.548673	37.770573
chr22	15957267	0.554839	37.770745
chr22	15957636	14.051491	37.775930
chr22	15957780	14.069444	37.777956
chr22	15957841	14.606557	37.778847
chr22	15959273	38.662709	37.834212
chr22	15959362	38.662921	37.837653
chr22	15959438	38.671053	37.840592
chr22	15959530	38.663043	37.844149
chr22	15959833	38.537954	37.855826
chr22	15959908	16.053333	37.857030
chr22	15959943	3.457143	37.857151
chr22	15960100	3.203822	37.857654
chr22	15960144	2.772727	37.857776
chr22	15960223	2.367089	37.857963
chr22	15961689	1.575716	37.860273
chr22	15962055	1.584699	37.860853
chr22	15962833	4.154242	37.864085
chr22	15963285	4.287611	37.866023
chr22	15964291	4.658052	37.870709
chr22	15964544	5.462451	37.872091
chr22	15965919	7.712727	37.882696
chr22	15965961	7.690476	37.883019
chr22	15965980	7.736842	37.883166
chr22	15966830	7.691765	37.889704
chr22	15966870	7.400000	37.890000
chr22	15966905	6.628571	37.890232
chr22	15966970	5.415385	37.890584
chr22	15966999	4.793103	37.890723
chr22	15967064	4.584615	37.891021
chr22	15967294	1.943478	37.891468
chr22	15967635	1.378299	37.891938
chr22	15968581	1.381607	37.893245
chr22	15968880	1.374582	37.893656
chr22	15968990	1.409091	37.893811
chr22	15969077	1.436782	37.893936
chr22	15969280	1.438424	37.894228
chr22	15969603	1.445820	37.894695
chr22	15970094	1.456212	37.895410
chr22	15970563	1.462687	37.896096
chr22	15970640	1.545455	37.896215
chr22	15970767	1.826772	37.896447
chr22	15970886	3.008403	37.896805
chr22	15971053	3.772455	37.897435
chr22	15971366	10.418530	37.900696
chr22	15971370	11.500000	37.900742
chr22	15971797	14.571429	37.906964
chr22	15971823	14.653846	37.907345
chr22	15972729	14.675497	37.920641
chr22	15973379	12.384615	37.928691
chr22	15973949	2.228070	37.929961
chr22	15973975	2.269231	37.930020
chr22	15974167	2.302083	37.930462
chr22	15974473	2.310458	37.931169
chr22	15974988	2.576699	37.932496
chr22	15975305	2.460568	37.933276
chr22	15975581	1.789855	37.933770
chr22	15975839	0.844961	37.933988
chr22	15977671	0.120633	37.934209
chr22	15977967	0.118243	37.934244
chr22	15978193	0.123894	37.934272
chr22	15980838	0.120227	37.934590
chr22	15980919	0.135802	37.934601
chr22	15981119	0.255000	37.934652
chr22	15981158	0.358974	37.934666
chr22	15981332	0.425287	37.934740
chr22	15981335	0.333333	37.934741
chr22	15981433	0.571429	37.934797
chr22	15981749	0.575949	37.934979
chr22	15982135	0.691710	37.935246
chr22	15982505	0.700000	37.935505
chr22	15983051	1.069597	37.936089
chr22	15983080	4.965517	37.936233
chr22	15985030	4.959487	37.945904
chr22	15985489	5.063181	37.948228
chr22	15986010	1.278311	37.948894
chr22	15986341	1.117825	37.949264
chr22	15986886	0.943119	37.949778
chr22	15987595	0.600846	37.950204
chr22	15988996	0.533904	37.950952
chr22	15988997	0.000000	37.950952
chr22	15989936	0.529286	37.951449
chr22	15990099	0.607362	37.951548
chr22	15990430	0.703927	37.951781
chr22	15990705	0.698182	37.951973
chr22	15990784	0.620253	37.952022
chr22	15991007	0.533632	37.952141
chr22	15991902	0.494972	37.952584
chr22	15992835	0.479100	37.953031
chr22	15992937	0.470588	37.953079
